img	comment	related text	question	answer
		Everything connects in Michelangelo's designs.	What does everything connect in?	in Michelangelo's designs
		Good and Evil have divided and become a dual power.	What have become a dual power?	Good and Evil
		Eve grasps the apple boldly, Adam greedily, but in misfortune he seems greater than the woman.	What does Adam greedily seem greater than the woman in?	in misfortune
		Eve grasps the apple boldly, Adam greedily, but in misfortune he seems greater than the woman.	Who grasps the apple boldly?	Eve
17091-1arles03.jpg	Catalogue numbers: F 571, JH 1392.The three versions of the views of the Langlois bridge offer a new interpretation of an old subject, one that is ablaze with colour. His interpretation of a bridge over the Rh�ne canal south of Arles took on the familiar idyllic quality of genre scenes. Two of the versions (F 397 and F 571) are only very slightly different. Van Gogh had climbed down the canal bank to watch the washerwomen at their work beside a wrecked barge. He saw their figures in the familiar stooped postures we remember from his digging women in the Dutch paintings. For the third version (F 570) van Gogh has taken up his position on the opposite bank. Down by the water, not immediately apparent in front of the wall, is one solitary washerwoman, but now the track that crosses the bridge is busier: we see a horse and cart and a woman figure with an umbrella crossing the bridge			
		Van Gogh had climbed down the canal bank to watch the washerwomen at their work beside a wrecked barge.	Who had climbed down the canal bank to watch the washerwomen at two of the versions's work beside a wrecked barge?	Van Gogh
		The three versions of the views of the Langlois bridge offer a new interpretation of an old subject, one that is ablaze with color.	How many versions of the views of the Langlois bridge offer a new interpretation of an old subject that is ablaze with color?	the three versions of the views of the Langlois bridge
		The three versions of the views of the Langlois bridge offer a new interpretation of an old subject, one that is ablaze with color.	What is the old subject?	one
		He saw their figures in the familiar stooped postures we remember from his digging women in the Dutch paintings.	What did Van Gogh see in the familiar stooped postures we remember from his digging women in the Dutch paintings?	two of the versions's figures
		The three versions of the views of the Langlois bridge offer a new interpretation of an old subject, one that is ablaze with color.	What do the three versions of the views of the Langlois bridge offer a new interpretation of that is ablaze with color?	of an old subject
		The three versions of the views of the Langlois bridge offer a new interpretation of an old subject, one that is ablaze with color.	What offer a new interpretation of an old subject that is ablaze with color?	the three versions of the views of the Langlois bridge
00065-ark.jpg	Luigi Ademollo, an Italian painter, draftsman, and engraver, was the uncle of the painter Carlo Ademollo (1825-1911). The Tuscan activities of this Lombard painter contributed to the establishing of modern Nea-Classical aesthetics in Florence. His decorative scenographic paintings on subjects drawn from mythology and Greek and Roman history, rich in grandiloquent archeologisms. certainly produced responses from local artists. Two representative examples of Ademollo's style and language are the painting decoration of the Palatine Chapel (1791-92) and of the later (1816) Sala dell'Arca (Room of the Ark) in the Pitti palace.Ademollo decorated the Room of the Ark with biblical scenes inspired by the history surrounding the Holy Ark of the Jewish people. Before the backdrop of classical architecture, a multitude of people are moving in a frieze-like procession with the Holy Ark being carried under the leadership of the high priest. The scenes are rich in narrative detail and reveal the artist's ability for elaborate historical recreations			
		The scenes are rich in narrative detail and reveal the artist's ability for elaborate historical recreations	Whose ability for elaborate historical recreations do the scenes reveal?	the artist's ability for elaborate historical recreations
		Luigi Ademollo, an Italian painter, draftsman, and engraver, was the uncle of the painter Carlo Ademollo.	Who was the uncle of the painter Carlo Ademollo?	Luigi Ademollo, an Italian painter, draftsman, and engraver,
		The scenes are rich in narrative detail and reveal the artist's ability for elaborate historical recreations	What are rich in narrative detail?	the scenes
		Ademollo decorated the Room of the Ark with biblical scenes inspired by the history surrounding the Holy Ark of the Jewish people.	What do Ademollo decorate the Room of with biblical scenes inspired by the history surrounding the Holy Ark of the Jewish people?	of the Ark
		The scenes are rich in narrative detail and reveal the artist's ability for elaborate historical recreations	What are the scenes rich in?	in narrative detail
		Luigi Ademollo, an Italian painter, draftsman, and engraver, was the uncle of the painter Carlo Ademollo.	Who was Luigi Ademollo, an Italian painter, draftsman, and engraver, the uncle of?	of the painter Carlo Ademollo
03815-098ecsta.jpg	Giovanni Bellini responded positively to Flemish realism and the new luminous capacities of the oil medium. In this panel St Francis stands in the midst of a landscape which is replete with the complex symbolic allusions of Flemish art - plants, animals, and household objects alluding to Franciscan ideals of poverty and humility. Resembling a stigmatisation, this scene may be, rather, a meditation on Francis identification with creation. It is dawn, the rocks a cool grey-green, except where the first rays of the sun begin to warmth the earth. Francis stretches out his arms and looks skyward, where, in traditional Franciscan stigmatisations, one would expect to find a seraph. Natural beauty and light are sufficient to describe the divine.			
		Francis stretches out his arms and looks skyward, where, in traditional Franciscan stigmatisations, one would expect to find a seraph.	Who looks skyward?	Francis
		It is dawn, the rocks a cool grey-green, except where the first rays of the sun begin to warmth the earth.	What is dawn?	the rocks
		It is dawn, the rocks a cool grey-green, except where the first rays of the sun begin to warmth the earth.	What is dawn a cool grey-green?	this scene
		Francis stretches out his arms and looks skyward, where, in traditional Franciscan stigmatisations, one would expect to find a seraph.	What does Francis stretch out?	his arms
		Giovanni Bellini responded positively to Flemish realism and the new luminous capacities of the oil medium.	Who responded positively to Flemish realism and the new luminous capacities of the oil medium?	Giovanni Bellini
		Natural beauty and light are sufficient to describe the divine.	What are sufficient to describe the divine?	Natural beauty and light
15281-111geric.jpg	Painted in 1821, during G�ricault's stay in London, the canvas takes its inspiration from English sporting prints, which frequently depict horses at the 'flying gallop' shown by the painter here. The invention of photography, by allowing the various movements of a galloping animal to be analysed, would allow it to be painted accurately, as Degas was to do in his Race-course paintings			
		Painted in 1821, during Gricault's stay in London, the canvas takes its inspiration from English sporting prints, which frequently depict horses at the ` flying gallop ' shown by the painter here.	What do english sporting prints depict at the ` flying gallop ' shown by the painter?	horses
		Painted in 1821, during Gricault's stay in London, the canvas takes its inspiration from English sporting prints, which frequently depict horses at the ` flying gallop ' shown by the painter here.	What takes its inspiration from English sporting prints here?	the canvas
		The invention of photography, by allowing the various movements of a galloping animal to be analyzed, would allow it to be painted accurately, as Degas was to do in his Race-course paintings	Who was to do in his Race-course paintings?	Degas
		Painted in 1821, during Gricault's stay in London, the canvas takes its inspiration from English sporting prints, which frequently depict horses at the ` flying gallop ' shown by the painter here.	When is the canvas painted?	in 1821
		Painted in 1821, during Gricault's stay in London, the canvas takes its inspiration from English sporting prints, which frequently depict horses at the ` flying gallop ' shown by the painter here.	What do english sporting prints depict horses at?	at the ` flying gallop ' shown by the painter
		Painted in 1821, during Gricault's stay in London, the canvas takes its inspiration from English sporting prints, which frequently depict horses at the ` flying gallop ' shown by the painter here.	What depict horses at the ` flying gallop ' shown by the painter?	english sporting prints
16851-crucifi2.jpg	Christ is portrayed alive on one side of the cross, as the godhead triumphant over death, and dead on the other side			
		Christ is portrayed alive on one side of the cross, as the godhead triumphant over death, and dead on the other side	What is Christ portrayed alive on?	on one side of the cross
		Christ is portrayed alive on one side of the cross, as the godhead triumphant over death, and dead on the other side	Who is portrayed alive on one side of the cross?	Christ
		Christ is portrayed alive on one side of the cross, as the godhead triumphant over death, and dead on the other side	Where is Christ portrayed alive?	on one side of the cross
34351-crossing.jpg	"In his picture, Richter attempts to catch the simple, moving tone of a folksong, in order to lend resonance to the venerable idea of a ""ship of life"" in which all ages of man, from infancy to old age, are united, The young vagabond gazing up towards the castle ruins becomes a personification of Romantic yearning - depicted from behind to encourage us as viewers to identify with him - while the old singer invokes bygone times. The boat itself appears much too small to carry the people crowded into it, and seems immobilized in the middle of the river. The arch overspanning the composition is probably intended to give it a solemn, sacramental air.This painting was enthusiastically received by Richter's contemporaries, and is still one of his best-known pictures in Germany today"			
		The boat itself appears much too small to carry the people crowded into it, and seems immobilized in the middle of the river.	What seems immobilized in the middle of the river?	itself
		The arch overspanning the composition is probably intended to give it a solemn, sacramental air.	What is probably intended to give it a solemn?	the arch overspanning the composition
		The arch overspanning the composition is probably intended to give it a solemn, sacramental air.	What is the solemn?	sacramental air
		The arch overspanning the composition is probably intended to give it a solemn, sacramental air.	Who is sacramental air?	the solemn
20674-guardroo.jpg	In seventeenth century Dutch painting guardroom scenes became a popular subject with several specialists active in this domain: Jacob Duck, Pieter Codde, Willem Duyster, and above all Anthonie Palamedesz.. Most Dutch guardroom scenes show soldiers either killing time (playing cards or dice, or smoking a pipe, sleeping or drinking), flirting with prostitutes, inspecting their weapons or showing their booty to a superior. The present painting shows an officer paying a visit to his men, who are playing cards in their guardroom			
		In seventeenth century Dutch painting guardroom scenes became a popular subject with several specialists active in this domain: Jacob Duck, Pieter Codde, Willem Duyster, and above all Anthonie Palamedesz.	Who did dutch painting guardroom scenes become a popular subject with in seventeenth century?	with several specialists active in this domain: Jacob Duck and above all Anthonie Palamedesz
		In seventeenth century Dutch painting guardroom scenes became a popular subject with several specialists active in this domain: Jacob Duck, Pieter Codde, Willem Duyster, and above all Anthonie Palamedesz.	Who was Pieter Codde?	Jacob Duck
		The present painting shows an officer paying a visit to his men, who are playing cards in their guardroom	What shows an officer paying a visit to all Anthonie Palamedesz's men?	the present painting
		The present painting shows an officer paying a visit to his men, who are playing cards in their guardroom	Who does the present painting show?	an officer paying a visit to all Anthonie Palamedesz's men
		The present painting shows an officer paying a visit to his men, who are playing cards in their guardroom	What are all Anthonie Palamedesz's men playing cards in?	in their guardroom
		In seventeenth century Dutch painting guardroom scenes became a popular subject with several specialists active in this domain: Jacob Duck, Pieter Codde, Willem Duyster, and above all Anthonie Palamedesz.	Who was Jacob Duck?	Pieter Codde
39898-portrai1.jpg	Torelli painted this portrait while he worked at the Dresden court in Saxony. The sitter of the portrait, Joseph de Saint �tienne Borne, was a colonel of the royal guard and adjutant-general of the Saxon Infantry. However, he renounced this military career to enter religious life			
		The sitter of the portrait, Joseph de Saint tienne Borne, was a colonel of the royal guard and adjutant-general of the Saxon Infantry.	Who was a colonel of the royal guard and adjutant-general of the Saxon Infantry?	the sitter of the portrait
		The sitter of the portrait, Joseph de Saint tienne Borne, was a colonel of the royal guard and adjutant-general of the Saxon Infantry.	Who was the sitter of the portrait?	a colonel of the royal guard and adjutant-general of the Saxon Infantry
		The sitter of the portrait, Joseph de Saint tienne Borne, was a colonel of the royal guard and adjutant-general of the Saxon Infantry.	What was Joseph de Saint tienne Borne?	the portrait
		Torelli painted this portrait while he worked at the Dresden court in Saxony.	Who worked at the Dresden court in Saxony?	Torelli
		The sitter of the portrait, Joseph de Saint tienne Borne, was a colonel of the royal guard and adjutant-general of the Saxon Infantry.	Who was the sitter of the portrait a colonel of?	of the royal guard and adjutant-general of the Saxon Infantry
		However, he renounced this military career to enter religious life	What did the sitter of the portrait, Joseph de Saint tienne Borne, renounce to enter religious life?	this military career
43378-saints.jpg	This work contains some early allusions to the work of Mantegna, whom Antonio had met in Padua			
		This work contains some early allusions to the work of Mantegna, whom Antonio had met in Padua	What contains some early allusions to the work of Mantegna?	this work
		This work contains some early allusions to the work of Mantegna, whom Antonio had met in Padua	Who had Mantegna met in Padua?	Antonio
		This work contains some early allusions to the work of Mantegna, whom Antonio had met in Padua	What had Antonio Mantegna met in?	in Padua
		This work contains some early allusions to the work of Mantegna, whom Antonio had met in Padua	Who had Antonio met in Padua?	Mantegna
		This work contains some early allusions to the work of Mantegna, whom Antonio had met in Padua	Where had Antonio Mantegna met?	in Padua
36402-madonna.jpg	The Christ Child holds a goldfinch on a string			
		The Christ Child holds a goldfinch on a string	Who holds a goldfinch on a string?	the Christ Child
		The Christ Child holds a goldfinch on a string	What does the Christ Child hold?	a goldfinch on a string
32503-virgin_c.jpg	Procaccini, although relatively little-known outside Italy, was one of the most successful and prolific painters of the early years of the seventeenth century. He was born into an artistic family in Bologna, which moved to Milan in the mid-1580s. His earliest works were statues commissioned for churches in Milan and Cremona, but in about 1600 he turned to painting. He worked across much of northern Italy, finding employment in Modena, Cremona, Pavia and Genoa, where he assimilated a broad range of styles.This lyrical, small-scale devotional picture would have been intended as an aid to prayer and contemplation: it shows the infant Saint John holding up a lamb before the Holy Family, representing Christ's future sacrifice. Its style reflects Procaccini's study of Parmigianino's works, and it is painted with a liquid freedom usually associated with preparatory sketches, although it is considered a resolved painting			
		Its style reflects Procaccini's study of Parmigianino's works, and it is painted with a liquid freedom usually associated with preparatory sketches, although it is considered a resolved painting	What is a liquid freedom usually associated with preparatory sketches considered?	a resolved painting
		His earliest works were statues commissioned for churches in Milan and Cremona, but in about 1600 he turned to painting.	Who turned to painting his earliest works were statues commissioned for churches in Milan and Cremona?	Procaccini
		He was born into an artistic family in Bologna, which moved to Milan in the mid-1580s.	What was Procaccini born into in Bologna?	into an artistic family
		Procaccini, although relatively little-known outside Italy, was one of the most successful and prolific painters of the early years of the seventeenth century.	Who was Procaccini one of?	of the most successful and prolific painters of the early years of the seventeenth century
		He was born into an artistic family in Bologna, which moved to Milan in the mid-1580s.	Where did Bologna move in the mid-1580s?	to Milan
		He was born into an artistic family in Bologna, which moved to Milan in the mid-1580s.	Who was born into an artistic family in Bologna?	Procaccini
29248-102muril.jpg	A journey to Madrid in about 1643 enabled Murillo to study the Venetian and Flemish paintings forming part of the royal collections. Otherwise, he remained permanently in Seville, his native city, and his life was a simple one, free of serious problems. By 1645 his style had hardened in its final mold, as may be seen in the paintings executed about this time for the Franciscans, with the first of those figures of rascals and beggars in which he was to specialize. This is the spirit, for example, of the Boys Eating Melon, in Munich, and the Boy, in the Louvre, which is a study in yellowish ochers and browns			
		This is the spirit, for example, of the Boys Eating Melon, in Munich, and the Boy, in the Louvre, which is a study in yellowish ochers and browns	What is the spirit of?	of the Boys Eating Melon, and the Boy
		This is the spirit, for example, of the Boys Eating Melon, in Munich, and the Boy, in the Louvre, which is a study in yellowish ochers and browns	Who is for example?	the spirit
		This is the spirit, for example, of the Boys Eating Melon, in Munich, and the Boy, in the Louvre, which is a study in yellowish ochers and browns	Where is the Boys Eating Melon?	in Munich
		A journey to Madrid in about 1643 enabled Murillo to study the Venetian and Flemish paintings forming part of the royal collections.	What did a journey to Madrid in about 1643 enable Murillo to study?	the Venetian and Flemish paintings forming part of the royal collections
		Otherwise, he remained permanently in Seville, his native city, and his life was a simple one, free of serious problems.	Who remained permanently in Seville?	Murillo
		Otherwise, he remained permanently in Seville, his native city, and his life was a simple one, free of serious problems.	What was Murillo's native city?	Seville
18331-1305grec.jpg	The painting is from the Mellon Collection. There is a nearly identical larger version of the subject also in the National Gallery of Art, Washington, from the Widener Collection			
		There is a nearly identical larger version of the subject also in the National Gallery of Art, Washington, from the Widener Collection	What is Washington?	Art
		There is a nearly identical larger version of the subject also in the National Gallery of Art, Washington, from the Widener Collection	What is Art?	Washington
		The painting is from the Mellon Collection.	What is the painting from?	from the Mellon Collection
		The painting is from the Mellon Collection.	What is from the Mellon Collection?	the painting
39551-medici1.jpg	The portrait represents the Princess Maria de' Medici, daughter of the Grand Duke Francesco I and Joanna of Austria. No regal attributes are represented, making it certain that Maria has been portrayed before her marriage to the King of France, Henry IV in 1600			
		No regal attributes are represented, making it certain that Maria has been portrayed before her marriage to the King of France, Henry IV in 1600	What do no regal attributes make certain that Maria has been portrayed before Joanna of Austria's marriage to the King of France in 1600?	the portrait
		No regal attributes are represented, making it certain that Maria has been portrayed before her marriage to the King of France, Henry IV in 1600	What are represented?	no regal attributes
		No regal attributes are represented, making it certain that Maria has been portrayed before her marriage to the King of France, Henry IV in 1600	What make the portrait certain that Maria has been portrayed before Joanna of Austria's marriage to the King of France in 1600?	no regal attributes
		The portrait represents the Princess Maria de ' Medici, daughter of the Grand Duke Francesco I and Joanna of Austria.	What does the portrait represent?	the Princess Maria de ' Medici, daughter of the Grand Duke Francesco I and Joanna of Austria
		No regal attributes are represented, making it certain that Maria has been portrayed before her marriage to the King of France, Henry IV in 1600	Who is France?	Henry IV
		No regal attributes are represented, making it certain that Maria has been portrayed before her marriage to the King of France, Henry IV in 1600	What is Henry IV?	France
40181-jullienn.jpg	Portraiture flourished in France during the 18th century. Two artists whose work is transitional make the opening of this period: Hyacinthe Rigaud and Nicolas Largillierre. In addition to these two outstanding portrait painter a few names worth mentioning, among them Fran�ois de Troy, the father of Jean-Fran�ois de Troy			
		In addition to these two outstanding portrait painter a few names worth mentioning, among them Franois de Troy, the father of Jean-Franois de Troy	Who is De Troy the father of?	of Jean-Franois de Troy
		In addition to these two outstanding portrait painter a few names worth mentioning, among them Franois de Troy, the father of Jean-Franois de Troy	Who is De Troy?	the father of Jean-Franois de Troy
		In addition to these two outstanding portrait painter a few names worth mentioning, among them Franois de Troy, the father of Jean-Franois de Troy	Who is the father of Jean-Franois de Troy?	De Troy
		Two artists whose work is transitional make the opening of this period: Hyacinthe Rigaud and Nicolas Largillierre.	What do two artists whose work is transitional make?	the opening of this period: Hyacinthe Rigaud and Nicolas Largillierre
39800-21vesali.jpg	Andreas Vesalius was a Flemish anatomist, physician, and author of one of the book on human anatomy, De humani corporis fabrica (On the Fabric of the Human Body). In this portrait, painted by the workshop of Titian, the radical anatomist and lecturer probably holds his own book, published in 1543 and illustrated by a student of Titian			
		Andreas Vesalius was a Flemish anatomist, physician, and author of one of the book on human anatomy, De humani corporis fabrica (On the Fabric of the Human Body).	Who was a Flemish anatomist, physician, and author of one of the book on human anatomy?	Andreas Vesalius
		Andreas Vesalius was a Flemish anatomist, physician, and author of one of the book on human anatomy, De humani corporis fabrica (On the Fabric of the Human Body).	What was Andreas Vesalius?	a Flemish anatomist, physician, and author of one of the book on human anatomy
		In this portrait, painted by the workshop of Titian, the radical anatomist and lecturer probably holds his own book, published in 1543 and illustrated by a student of Titian	Who is lecturer's own book illustrated by?	by a student of Titian
		In this portrait, painted by the workshop of Titian, the radical anatomist and lecturer probably holds his own book, published in 1543 and illustrated by a student of Titian	What is illustrated by a student of Titian?	lecturer's own book
		In this portrait, painted by the workshop of Titian, the radical anatomist and lecturer probably holds his own book, published in 1543 and illustrated by a student of Titian	What does the radical anatomist and lecturer probably hold his own book in?	in this portrait
		In this portrait, painted by the workshop of Titian, the radical anatomist and lecturer probably holds his own book, published in 1543 and illustrated by a student of Titian	When is lecturer's own book published?	in 1543
24360-hunter.jpg	"This painting shows Captain Barrington Price with his favourite hunter outside Beckett House, Shrivenham, Berkshire, with his brother Major Price on the portico; a groom holding ""Sailor"" beyond. The painting is entirely typical of the painter's dramatic use of local colour and vivid drawing"			
		The painting is entirely typical of the painter's dramatic use of local color and vivid drawing''	Whose dramatic use of local color and vivid drawing is the painting entirely typical of?	of the painter's dramatic use of local color and vivid drawing
		``This painting shows Captain Barrington Price with his favorite hunter outside Beckett House, Shrivenham, Berkshire, with his brother Major Price on the portico; a groom holding'' ``Sailor'''' beyond.	Who is Beckett House?	Shrivenham with his brother Major Price on the portico; a groom holding
		The painting is entirely typical of the painter's dramatic use of local color and vivid drawing''	What is the painting entirely typical of?	of the painter's dramatic use of local color and vivid drawing
		``This painting shows Captain Barrington Price with his favorite hunter outside Beckett House, Shrivenham, Berkshire, with his brother Major Price on the portico; a groom holding'' ``Sailor'''' beyond.	Who is Shrivenham with his brother Major Price on the portico; a groom holding?	Beckett House
		The painting is entirely typical of the painter's dramatic use of local color and vivid drawing''	What is entirely typical of the painter's dramatic use of local color and vivid drawing?	the painting
12208-pre_f_2x.jpg	"The statues carved on the Cathedral fa�ade have been identified as the most likely models for the figures of the prophets. In spite of their small size they preserve a solemn aspect, and the linearity of contour is enhanced by the gleaming gold ground. Ezekiel's scroll reads: ""Porta haec clausa erit; non aperietur, et vir non transibit per eam"" (Ezekiel 44, 2: This gate shall be kept shut: it shall not be opened, and no man may pass through it)"			
		``The statues carved on the Cathedral faade have been identified as the most likely models for the figures of the prophets.	What have been identified as the most likely models for the figures of the prophets?	the statues carved on the Cathedral faade
		In spite of their small size they preserve a solemn aspect, and the linearity of contor is enhanced by the gleaming gold ground.	What is enhanced by the gleaming gold ground?	the linearity of contor
		In spite of their small size they preserve a solemn aspect, and the linearity of contor is enhanced by the gleaming gold ground.	What preserve a solemn aspect?	the statues carved on the Cathedral faade
		``The statues carved on the Cathedral faade have been identified as the most likely models for the figures of the prophets.	What have the statues carved on the Cathedral faade been identified as the most likely models for?	for the figures of the prophets
		In spite of their small size they preserve a solemn aspect, and the linearity of contor is enhanced by the gleaming gold ground.	Who preserve a solemn aspect?	they
		In spite of their small size they preserve a solemn aspect, and the linearity of contor is enhanced by the gleaming gold ground.	What is the linearity of contor enhanced by?	by the gleaming gold ground
27104-old_man.jpg	The painting is signed and dated upper left			
		The painting is signed and dated upper left	What is signed?	the painting
		The painting is signed and dated upper left	What is dated upper left?	the painting
01049-henry8.jpg	Anthonisz painted this portrait of Henry VIII on horseback after the king had had his hair and beard cut short in 1535. The coat of arms and inscriptions make it quite clear whose portrait this is. 'Dieu et mon droit' is the motto of the British royal family. This woodcut was made in Amsterdam, but published in Antwerp by Hans Liefrinck. The colouring was added with great care. This was probably Liefrinck's first issue of the series of royal portraits by Anthonisz.			
		Anthonisz painted this portrait of Henry VIII on horseback after the king had had his hair and beard cut short in 1535.	What did Anthonisz paint on horseback after the king had had his hair and beard cut short in 1535?	this portrait of Henry VIII
		The coat of arms and inscriptions make it quite clear whose portrait this is.	What do the coat of arms and inscriptions make it quite clear?	whose portrait this is
		` Dieu et mon droit ' is the motto of the British royal family.	What is ` Dieu et mon droit ' the motto of?	of the British royal family
		This woodcut was made in Amsterdam, but published in Antwerp by Hans Liefrinck.	What was made in Amsterdam?	this woodcut
		Anthonisz painted this portrait of Henry VIII on horseback after the king had had his hair and beard cut short in 1535.	Who had beard cut short in 1535?	the king
		The coloring was added with great care.	What was added with great care?	the coloring
18235-0505grec.jpg	The figures of St John the Baptist and St John the Evangelist flank the central large painting of The Assumption on the High Altar in the church of Santo Domingo el Antiguo in Toledo. In contrast with the Assumption, which is substituted by a copy, these paintings remained in situ			
		The figures of St John the Baptist and St John the Evangelist flank the central large painting of The Assumption on the High Altar in the church of Santo Domingo el Antiguo in Toledo.	What did the figures of St John the Baptist and St John the Evangelist flank on the High Altar in the church of Santo Domingo el Antiguo in Toledo?	the central large painting of The Assumption
		The figures of St John the Baptist and St John the Evangelist flank the central large painting of The Assumption on the High Altar in the church of Santo Domingo el Antiguo in Toledo.	What did the figures of St John the Baptist and St John the Evangelist flank the central large painting of The Assumption on the High Altar in the church of Santo Domingo el Antiguo in?	in Toledo
		The figures of St John the Baptist and St John the Evangelist flank the central large painting of The Assumption on the High Altar in the church of Santo Domingo el Antiguo in Toledo.	What did the figures of St John the Baptist and St John the Evangelist flank the central large painting of The Assumption on the High Altar in in Toledo?	in the church of Santo Domingo el Antiguo
		In contrast with the Assumption, which is substituted by a copy, these paintings remained in situ	What is the Assumption substituted by?	by a copy
		The figures of St John the Baptist and St John the Evangelist flank the central large painting of The Assumption on the High Altar in the church of Santo Domingo el Antiguo in Toledo.	What did the figures of St John the Baptist and St John the Evangelist flank the central large painting of on the High Altar in the church of Santo Domingo el Antiguo in Toledo?	of The Assumption
		In contrast with the Assumption, which is substituted by a copy, these paintings remained in situ	What is substituted by a copy?	the Assumption
12383-party_ch.jpg	Karel Dujardin is renowned for his sparkling landscapes and popular Italian genre scenes, most of which he painted before his later sojourn in Italy from 1675. This gave rise to the assumption that he had seen the Italian light  with his own eyes and therefore must have been in Italy prior to this, although this is not documented			
		This gave rise to the assumption that he had seen the Italian light with his own eyes and therefore must have been in Italy prior to this, although this is not documented	What is not documented?	this
		Karel Dujardin is renowned for his sparkling landscapes and popular Italian genre scenes, most of which he painted before his later sojourn in Italy from 1675.	Who is renowned for his sparkling landscapes and popular Italian genre scenes?	Karel Dujardin
		Karel Dujardin is renowned for his sparkling landscapes and popular Italian genre scenes, most of which he painted before his later sojourn in Italy from 1675.	What is Karel Dujardin renowned for?	for his sparkling landscapes and popular Italian genre scenes
17174-1asylu07.jpg	Catalogue numbers: F 643, JH 1799.The trees in the garden have an assured air. The atmosphere they establish is one of snug comfort beneath their inviting shade, an atmosphere that perhaps does not quite fit the place, the garden of an asylum			
		The atmosphere they establish is one of snug comfort beneath their inviting shade, an atmosphere that perhaps does not quite fit the place, the garden of an asylum	What is the place?	the garden of an asylum
		The atmosphere they establish is one of snug comfort beneath their inviting shade, an atmosphere that perhaps does not quite fit the place, the garden of an asylum	What is the garden of an asylum?	the place
		The atmosphere they establish is one of snug comfort beneath their inviting shade, an atmosphere that perhaps does not quite fit the place, the garden of an asylum	What is an atmosphere that perhaps does not quite fit the place?	the trees in the garden's inviting shade
		The atmosphere they establish is one of snug comfort beneath their inviting shade, an atmosphere that perhaps does not quite fit the place, the garden of an asylum	What is one of snug comfort beneath their inviting shade?	the atmosphere the trees in the garden establish
		The atmosphere they establish is one of snug comfort beneath their inviting shade, an atmosphere that perhaps does not quite fit the place, the garden of an asylum	What is the place the garden of?	of an asylum
		The trees in the garden have an assured air.	What do the trees in the garden have?	an assured air
24050-2sposi02.jpg	The three picture panels of the west wall are also conceived as imaginary views through a curtained loggia. The painted curtains have been drawn so far to the side that we can see a landscape beneath a blue sky dotted with clouds that extends across the entire width of the wall. This panorama, consisting of rolling hills and occasional bizarre outcropping of rock, is enlivened by thriving, well-fortified cities and country people hard at work in the fields. Adorning the countryside are stone walls, dwellings aqueducts, and marble statues. This glimpse of world filled with industry and prosperity is possibly an ideal picture of the marquisate of Mantua. Despite the various Roman monuments - the Pyramid of Cestius, the Colosseum, and so on - this landscape is not a view of Rome, it is a landscape based on literary sources, one that Mantegna enriched in his typical fashion with archeological props.The right arcade on the west wall contains the scene interpreted as the chance encounter between Ludovico Gonzaga and his son, Cardinal Francesco. The painting also can be seen as a presentation of three generations in the male line of the Gonzaga. The cluster of sons and grandsons around the marchese, who is here portrayed a second time, illustrates an aspect of the dynasty of fundamental importance for its continued health. The line of succession is assured, with a division of power in each generation between those selected for secular career and those called to a life in the Church. The depiction of the marchese with his oldest son, Federico (his mirror image at the left side of the picture), as well as Federico's son Francesco (the boy to the left) clearly suggests the continuity of the dynastic line. By contrast, the powerful central figure of Cardinal Francesco Gonzaga and the two boys he holds by the hand - Sigismondo and Ludovico Gonzaga, who would also later enter the Church - assure us that with the succession of clerical dignitaries it produces the family has an ongoing tie to the Curia and to the pope.In the centre three putti standing atop the cornice above the door support the painted dedication tablet.The scene beneath the left arcade shows a groom leading a saddled horse, a pair of hunting dogs, and a page holding one of the dogs on a leash. Two more men stand to the left of the door beneath the central arch, one of them holding a sealed letter in his hand. In front of them are two more leashed dogs partially obscured by the pilaster			
		The three picture panels of the west wall are also conceived as imaginary views through a curtained loggia.	How many picture panels of the west wall are also conceived as imaginary views through a curtained loggia?	the three picture panels of the west wall
		The cluster of sons and grandsons around the marchese, who is here portrayed a second time, illustrates an aspect of the dynasty of fundamental importance for its continued health.	What does the cluster of sons and grandsons around the marchese illustrate an aspect of?	of the dynasty of fundamental importance for its continued health
		This panorama, consisting of rolling hills and occasional bizarre outcropping of rock, is enlivened by thriving, well-fortified cities and country people hard at work in the fields.	What is enlivened by thriving, well-fortified cities and country people hard at work in the fields?	this panorama
		The right arcade on the west wall contains the scene interpreted as the chance encounter between Ludovico Gonzaga and his son, Cardinal Francesco.	Who is Cardinal Francesco?	his son
		Two more men stand to the left of the door beneath the central arch, one of them holding a sealed letter in his hand.	What do two more men stand to beneath the central arch?	to the left of the door
		The cluster of sons and grandsons around the marchese, who is here portrayed a second time, illustrates an aspect of the dynasty of fundamental importance for its continued health.	What illustrates an aspect of the dynasty of fundamental importance for its continued health?	the cluster of sons and grandsons around the marchese
08787-sorrow.jpg	This Man of Sorrows with the angels of the Last Judgment is a direct precursor of the Man of Sorrows (after 1490, Christian Museum, Esztergom). A stereoscopic effect is created in both works by the figure of Christ appearing in front of the angels who push aside the curtain			
		A stereoscopic effect is created in both works by the figure of Christ appearing in front of the angels who push aside the curtain	What is a stereoscopic effect created in both works by?	by the figure of Christ appearing in front of the angels who push aside the curtain
		This Man of Sorrows with the angels of the Last Judgment is a direct precursor of the Man of Sorrows (after 1490, Christian Museum, Esztergom).	Who is Christian Museum?	Esztergom
		This Man of Sorrows with the angels of the Last Judgment is a direct precursor of the Man of Sorrows (after 1490, Christian Museum, Esztergom).	Who is Esztergom?	Christian Museum
