img	comment	related text	question	answer
		This dynamic painting is reminiscent of other battle scenes of the artist, called Brescianino delle Battaglie, referring to his place of origin and his principal subject.	Who is called Brescianino delle Battaglie?	the artist
		This dynamic painting is reminiscent of other battle scenes of the artist, called Brescianino delle Battaglie, referring to his place of origin and his principal subject.	Who is the artist called?	Brescianino delle Battaglie
		This dynamic painting is reminiscent of other battle scenes of the artist, called Brescianino delle Battaglie, referring to his place of origin and his principal subject.	What is reminiscent of other battle scenes of the artist referring to his place of origin and his principal subject?	this dynamic painting
36127-philip2.jpg	After Charles V's abdication in 1556, Philip II became the most powerful monarch in the world. Although he did not inherit the Holy Roman Empire, the extent of his territories was even to surpass those of his father, thanks to Spain's expanding colonial empire in the New World and the East Indies. The image of Philip most familiar to posterity is the aloof, joyless, soberly clad figure transmitted by the various portraits of his court painter, Alonso S�nchez Coello			
		Although he did not inherit the Holy Roman Empire, the extent of his territories was even to surpass those of his father, thanks to Spain's expanding colonial empire in the New World and the East Indies.	What did Philip II not inherit?	the Holy Roman Empire
		The image of Philip most familiar to posterity is the aloof, joyless, soberly clad figure transmitted by the various portraits of his court painter, Alonso Snchez Coello	Who is the image of Philip most familiar to posterity?	the aloof
		After Charles V's abdication in 1556, Philip II became the most powerful monarch in the world.	Who became the most powerful monarch in the world after Charles V's abdication in 1556?	Philip II
		The image of Philip most familiar to posterity is the aloof, joyless, soberly clad figure transmitted by the various portraits of his court painter, Alonso Snchez Coello	Who is the aloof?	Alonso Snchez Coello
		The image of Philip most familiar to posterity is the aloof, joyless, soberly clad figure transmitted by the various portraits of his court painter, Alonso Snchez Coello	Who is Alonso Snchez Coello?	the aloof
		After Charles V's abdication in 1556, Philip II became the most powerful monarch in the world.	What did Philip II become the most powerful monarch in the world after?	after Charles V's abdication in 1556
22618-02annunc.jpg	This is an example how Lippi used the architectural elements to emphasize the three-dimensional space. There is a remarkable harmony between the figures and the columns of the architecture.This altarpiece was painted by Filippo Lippi for the convent of Le Murate in Florence			
		This altarpiece was painted by Filippo Lippi for the convent of Le Murate in Florence	What was painted by Filippo Lippi for the convent of Le Murate in Florence?	this altarpiece
		This is an example how Lippi used the architectural elements to emphasize the three-dimensional space.	What is an example how Lippi used the architectural elements to emphasize the three-dimensional space?	this
14590-gamepiec.jpg	The painting shows a game piece with a hare and various wild birds. A cat approaches from the right, creeping over the fallen log, his eyes on the small birds piled below him			
		A cat approaches from the right, creeping over the fallen log, his eyes on the small birds piled below him	What approaches from the right?	a cat
		A cat approaches from the right, creeping over the fallen log, his eyes on the small birds piled below him	What does a cat approach from?	from the right
		The painting shows a game piece with a hare and various wild birds.	What shows a game piece with a hare and various wild birds?	the painting
		A cat approaches from the right, creeping over the fallen log, his eyes on the small birds piled below him	What crept over the fallen log?	his eyes on the small birds
		The painting shows a game piece with a hare and various wild birds.	What does the painting show?	a game piece with a hare and various wild birds
42487-streetsc.jpg	The painting depicts an Italian street scene with Bamboccianti playing cards and a quack preparing concoctions			
		The painting depicts an Italian street scene with Bamboccianti playing cards and a quack preparing concoctions	What does the painting depict with Bamboccianti playing cards and a quack preparing concoctions?	an Italian street scene
		The painting depicts an Italian street scene with Bamboccianti playing cards and a quack preparing concoctions	What does the painting depict an Italian street scene with Bamboccianti playing quack preparing concoctions?	cards and a
		The painting depicts an Italian street scene with Bamboccianti playing cards and a quack preparing concoctions	What depicts an Italian street scene with Bamboccianti playing cards and a quack preparing concoctions?	the painting
		The painting depicts an Italian street scene with Bamboccianti playing cards and a quack preparing concoctions	What does the painting depict an Italian street scene with Bamboccianti playing cards and a quack preparing?	concoctions
		The painting depicts an Italian street scene with Bamboccianti playing cards and a quack preparing concoctions	Who does the painting depict an Italian street scene with playing cards and a quack preparing concoctions?	with Bamboccianti
25932-angel4.jpg	Cardinal Giuliano della Rovere (later Pope Julius II) commissioned the decoration of the apse of the Santi Apostoli in Rome. It was painted by Melozzo da Forli between 1480 and 1484. Only fragment of this remain, showing the Ascension, Apostles and music-making angels.The picture shows one of the apostles, now in the Vatican museums			
		Only fragment of this remain, showing the Ascension, Apostles and music-making angels.	What shows the Ascension, Apostles and music-making angels?	only fragment of this
		The picture shows one of the apostles, now in the Vatican museums	Who does the picture show?	one of the apostles
		Cardinal Giuliano della Rovere (later Pope Julius II) commissioned the decoration of the apse of the Santi Apostoli in Rome.	What did Cardinal Giuliano della Rovere commission in Rome?	the decoration of the apse of the Santi Apostoli
		It was painted by Melozzo da Forli between 1480 and 1484.	Who was the decoration of the apse of the Santi Apostoli painted by between 1480 and 1484?	by Melozzo da Forli
		Cardinal Giuliano della Rovere (later Pope Julius II) commissioned the decoration of the apse of the Santi Apostoli in Rome.	What did Cardinal Giuliano della Rovere commission the decoration of the apse of the Santi Apostoli in?	in Rome
		The picture shows one of the apostles, now in the Vatican museums	Who does the picture show one of?	of the apostles
14249-6madonna.jpg	This richly gilded panel suited the dominant taste in Siena, it was executed for private devotion			
		This richly gilded panel suited the dominant taste in Siena, it was executed for private devotion	What was executed for private devotion?	this richly gilded panel
33383-06newtes.jpg	Catalogue number: Bredius 539A.The subject was an invention by the young Rembrandt. This event of the New Testament had not been represented on its own, and had no iconographic tradition associated with it			
		This event of the New Testament had not been represented on its own, and had no iconographic tradition associated with it	What had not been represented on its own?	this event of the New Testament
		The subject was an invention by the young Rembrandt.	What was the subject by the young Rembrandt?	an invention
		The subject was an invention by the young Rembrandt.	Who was the subject an invention by?	by the young Rembrandt
		This event of the New Testament had not been represented on its own, and had no iconographic tradition associated with it	What had no iconographic tradition associated with it?	this event of the New Testament
		The subject was an invention by the young Rembrandt.	What was an invention by the young Rembrandt?	the subject
21251-eliezer.jpg	The painting represents an Old Testament scene, possibly Eliezer offering jewels to Rebecca. It is signed and dated lower right with monogram: GVK 1667 (GVK in ligature)			
		It is signed and dated lower right with monogram: GVK 1667 (GVK in ligature)	What is signed?	the painting
		It is signed and dated lower right with monogram: GVK 1667 (GVK in ligature)	What is dated?	the painting
		The painting represents an Old Testament scene, possibly Eliezer offering jewels to Rebecca.	Who does the painting represent an Old Testament scene offering jewels to?	to Rebecca
		The painting represents an Old Testament scene, possibly Eliezer offering jewels to Rebecca.	What does the painting represent offering jewels to Rebecca?	an Old Testament scene
		The painting represents an Old Testament scene, possibly Eliezer offering jewels to Rebecca.	What represents an Old Testament scene offering jewels to Rebecca?	the painting
		The painting represents an Old Testament scene, possibly Eliezer offering jewels to Rebecca.	Who is the Old Testament scene?	Eliezer
35836-riverlan.jpg	The painting is signed on a boat in the foreground and dated 1642			
		The painting is signed on a boat in the foreground and dated 1642	What is dated 1642?	the painting
		The painting is signed on a boat in the foreground and dated 1642	What is the painting signed on?	on a boat in the foreground
		The painting is signed on a boat in the foreground and dated 1642	When is the painting dated?	1642
		The painting is signed on a boat in the foreground and dated 1642	What is signed on a boat in the foreground?	the painting
00527-1north4.jpg	This is one of the scenes on the wall opposite to the entrance of the chapel. This wall is covered with scenes of the Passion and Resurrection of Christ. Instead of painting the scenes in many panels, as the Giottesque artists did, Andrea carried out the narration of the Passion in a continuous fashion, with the scenes following as in a film. The Christ Bearing of the Cross is on the lower left side of the wall			
		Instead of painting the scenes in many panels, as the Giottesque artists did, Andrea carried out the narration of the Passion in a continuous fashion, with the scenes following as in a film.	Who carried out the narration of the Passion in a continuous fashion?	Andrea
		This is one of the scenes on the wall opposite to the entrance of the chapel.	What is one of the scenes on the wall opposite to the entrance of the chapel?	this
		Instead of painting the scenes in many panels, as the Giottesque artists did, Andrea carried out the narration of the Passion in a continuous fashion, with the scenes following as in a film.	What did Andrea carry out in a continuous fashion?	the narration of the Passion
		The Christ Bearing of the Cross is on the lower left side of the wall	Who is on the lower left side of the wall?	the Christ Bearing of the Cross
		Instead of painting the scenes in many panels, as the Giottesque artists did, Andrea carried out the narration of the Passion in a continuous fashion, with the scenes following as in a film.	What did Andrea carry out the narration of in a continuous fashion?	of the Passion
		Instead of painting the scenes in many panels, as the Giottesque artists did, Andrea carried out the narration of the Passion in a continuous fashion, with the scenes following as in a film.	What did Andrea carry out the narration of the Passion in?	in a continuous fashion
16868-3north1.jpg	On the four walls of the main space of the Baptistery the story of John the Baptist and scenes from the life of Christ are represented. These walls depict, on the south side, the life of John the Baptist, and on the opposite side, the life of Christ, which in part overlaps with the life of the Baptist.On the north wall the following scenes are depicted: The Birth of Christ (top left), The Adoration of the Magi (top middle), The Presentation in the Temple (top right), The Calling of Simon Peter and Andrew (middle left), The Calling of Matthew (middle), The Wedding at Cana (middle right), The Agony in the Garden (bottom left), The Arrest of Christ (bottom middle), Christ before the High Priest (bottom right)			
		On the four walls of the main space of the Baptistery the story of John the Baptist and scenes from the life of Christ are represented.	What are represented on the four walls of the main space of the Baptistery?	the story of John the Baptist and scenes from the life of Christ
		On the four walls of the main space of the Baptistery the story of John the Baptist and scenes from the life of Christ are represented.	What are the story of John the Baptist and scenes from the life of Christ represented on?	on the four walls of the main space of the Baptistery
		These walls depict, on the south side, the life of John the Baptist, and on the opposite side, the life of Christ, which in part overlaps with the life of the Baptist.	What depict?	these walls
		These walls depict, on the south side, the life of John the Baptist, and on the opposite side, the life of Christ, which in part overlaps with the life of the Baptist.	What does the life of John the Baptist, and on the opposite side, the life of Christ overlap with in part?	with the life of the Baptist
		These walls depict, on the south side, the life of John the Baptist, and on the opposite side, the life of Christ, which in part overlaps with the life of the Baptist.	What does the life of John the Baptist, and on the opposite side, the life of Christ overlap with the life of the Baptist in?	in part
		These walls depict, on the south side, the life of John the Baptist, and on the opposite side, the life of Christ, which in part overlaps with the life of the Baptist.	What overlaps with the life of the Baptist in part?	the life of John the Baptist, and on the opposite side, the life of Christ
20158-teatime.jpg	During the second half of the century, as Brussels began to occupy centre stage alongside Antwerp, history painting as a form of official artistic expression also began to gain in importance. The middle-classes, however, retained their preference for portraits, still-lifes, landscapes and scenes from everyday life. Jan Jozef Horemans II was widely admired for charming scenes such as the Tea Time. Taking his cue from 17th century genre works, Horemans depicted pleasant scenes with a refined colour scheme. His works do not, however, show any sign of profundity or criticism. His father, Jan Jozef Horemans I (1682-1759) was also a genre painter			
		His father, Jan Jozef Horemans I was also a genre painter	Who was also a genre painter?	his father I
		His father, Jan Jozef Horemans I was also a genre painter	Who was Jan Jozef Horemans?	his father
		During the second half of the century, as Brussels began to occupy center stage alongside Antwerp, history painting as a form of official artistic expression also began to gain in importance.	What began to gain in importance during the second half of the century?	history painting as a form of official artistic expression
		The middle-classes, however, retained their preference for portraits, still-lifes, landscapes and scenes from everyday life.	What did the middle-classes retain their preference for portraits, still-lifes, landscapes and scenes from?	from everyday life
		Jan Jozef Horemans II was widely admired for charming scenes such as the Tea Time.	What was Jan Jozef Horemans II widely admired for?	for charming scenes such as the Tea Time
		During the second half of the century, as Brussels began to occupy center stage alongside Antwerp, history painting as a form of official artistic expression also began to gain in importance.	What did Brussels begin to occupy center stage alongside?	alongside Antwerp
36062-lazarus.jpg	Salviati brought Roman artistic models to Florence without significant modifications, an example being the Raising of Lazarus. This work clarifies how Salviati displayed up-to-date Roman artistic values in a sophisticated Florentine context on the small scale of the vertical easel painting. It is basically dominated by the muscular nude of Lazarus whose detached index finger indicates recent death. The crowded composition is punctuated by a vertical caesura in the centre. There are obvious quotations from Michelangelo (the Libyan Sibyl from the Sistine Chapel ceiling is used for one of the bystanders near Christ), from Raphael) the woman in the lower left foreground from the Vatican Transfiguration), and there are also quotations from Sebastiano del Piombo and Polidoro			
		Salviati brought Roman artistic models to Florence without significant modifications, an example being the Raising of Lazarus.	What were an example?	significant modifications
		The crowded composition is punctuated by a vertical caesura in the center.	When is the crowded composition punctuated?	by a vertical caesura in the center
		This work clarifies how Salviati displayed up-to-date Roman artistic values in a sophisticated Florentine context on the small scale of the vertical easel painting.	What clarifies how Salviati displayed up-to-date Roman artistic values in a sophisticated Florentine context on the small scale of the vertical easel painting?	this work
		Salviati brought Roman artistic models to Florence without significant modifications, an example being the Raising of Lazarus.	What did Salviati bring to Florence without significant modifications being the Raising of Lazarus?	Roman artistic models
		Salviati brought Roman artistic models to Florence without significant modifications, an example being the Raising of Lazarus.	What were significant modifications?	an example
		Salviati brought Roman artistic models to Florence without significant modifications, an example being the Raising of Lazarus.	Where did Salviati bring Roman artistic models without significant modifications being the Raising of Lazarus?	to Florence
32940-01loreto.jpg	The painting was given to the church Santa Maria del Popolo in Rome by Pope Julius II. The painting, containing significant overpaints, was attributed to Penni until 1979 when it was undoubtedly identified as the work of Raphael. It is one of the most copied work of Raphael, the number of known copies is close to 120. Its name is derived from one of the - now lost - copies in the Basilica Santa Casa di Loreto in Rome. This copy was thought for long time to be an original painting by Raphael			
		Its name is derived from one of the- now lost- copies in the Basilica Santa Casa di Loreto in Rome.	What is derived from one of the copies in the Basilica Santa Casa di Loreto in Rome?	the painting's name
		The painting, containing significant overpaints, was attributed to Penni until 1979 when it was undoubtedly identified as the work of Raphael.	What was the painting attributed to until 1979 when it was undoubtedly identified as the work of Raphael?	to Penni
		The painting was given to the church Santa Maria del Popolo in Rome by Pope Julius II.	What was given to the church Santa Maria del Popolo in Rome by Pope Julius II?	the painting
		The painting was given to the church Santa Maria del Popolo in Rome by Pope Julius II.	What was the painting given to by Pope Julius II?	to the church Santa Maria del Popolo in Rome
		The painting, containing significant overpaints, was attributed to Penni until 1979 when it was undoubtedly identified as the work of Raphael.	When was the painting attributed to Penni when it was undoubtedly identified as the work of Raphael?	until 1979
		This copy was thought for long time to be an original painting by Raphael	What was thought for long time to be an original painting by Raphael?	this copy
38770-family_g.jpg	This painting is occasionally attributed to El Greco, but now generally ascribed to Jorge Manuel. The painting evinces a number of irregularities of execution that suggest the involvement of different hands. The fact that the painting does not appear in the inventories of Jorge Manuel's property would seem to speak against its association with the El Greco family			
		The fact that the painting does not appear in the inventories of Jorge Manuel's property would seem to speak against its association with the El Greco family	What would seem to speak against its association with the El Greco family?	the fact that the painting does not appear in the inventories of Jorge Manuel's property
		The painting evinces a number of irregularities of execution that suggest the involvement of different hands.	What does the painting evince a number of that suggest the involvement of different hands?	of irregularities of execution
		The painting evinces a number of irregularities of execution that suggest the involvement of different hands.	What evinces a number of irregularities of execution that suggest the involvement of different hands?	the painting
		This painting is occasionally attributed to El Greco, but now generally ascribed to Jorge Manuel.	What is occasionally attributed to El Greco, but now generally ascribed to Jorge Manuel?	this painting
		The painting evinces a number of irregularities of execution that suggest the involvement of different hands.	What does the painting evince?	a number of irregularities of execution that suggest the involvement of different hands
		The fact that the painting does not appear in the inventories of Jorge Manuel's property would seem to speak against its association with the El Greco family	What would the fact that the painting does not appear in the inventories of Jorge Manuel's property seem to speak against with the El Greco family?	against its association
29927-peasants.jpg	This is one of Adriaen van Ostade's finest exterior scenes, painted when he was at the height of his success			
		This is one of Adriaen van Ostade's finest exterior scenes, painted when he was at the height of his success	What is one of Adriaen van Ostade's finest exterior scenes?	this
12090-fortunet.jpg	This painting is a preliminary sketch for the picture The Young Errand-Boy (Le Petit Commissionnaire) which Drolling exhibited at the Salon of 1808			
		This painting is a preliminary sketch for the picture The Young Errand-Boy (Le Petit Commissionnaire) which Drolling exhibited at the Salon of 1808	What is a preliminary sketch for the picture The Young Errand-Boy which Drolling exhibited at the Salon of 1808?	this painting
35276-eccepuer.jpg	This bust, a portrait of six-year-old Alfred Mond, is a fleeting model that captures the fluidity of the child's head and dispenses with showing any detailed work on the face. Rosso's preferred material was soft wax, which was more suitable for his particular artistic designs than any other material. The subsequent bronze casting limits the meaningfulness of Rosso's small sculpture somewhat. The 20th century was slow to appreciate this artist; in his day, Rosso's work were seen more as a bozzetti, as three-dimensional designs, rather than as works of art. However, he was much admired by Rodin, among others			
		The subsequent bronze casting limits the meaningfulness of Rosso's small sculpture somewhat.	What does the subsequent bronze casting limit the meaningfulness of somewhat?	of Rosso's small sculpture
		Rosso's preferred material was soft wax, which was more suitable for his particular artistic designs than any other material.	What was soft wax more suitable for six-year-old Alfred Mond's particular artistic designs than?	than any other material
		This bust, a portrait of six-year-old Alfred Mond, is a fleeting model that captures the fluidity of the child's head and dispenses with showing any detailed work on the face.	Who is the bust a portrait of?	of six-year-old Alfred Mond
		However, he was much admired by Rodin, among others	Who was much admired by Rodin?	this artist
		This bust, a portrait of six-year-old Alfred Mond, is a fleeting model that captures the fluidity of the child's head and dispenses with showing any detailed work on the face.	What is the bust?	a portrait of six-year-old Alfred Mond
		Rosso's preferred material was soft wax, which was more suitable for his particular artistic designs than any other material.	What was more suitable for six-year-old Alfred Mond's particular artistic designs than any other material?	soft wax
06761-vanitas1.jpg	In all probability this painting once formed the back of a portrait or a wing of a diptych on the other wing of which was a portrait of the client himself			
03376-sebastia.jpg	The painting shows the influence of Giorgione and Giovanni Bellini			
		The painting shows the influence of Giorgione and Giovanni Bellini	Who does the painting show the influence of?	of Giorgione and Giovanni Bellini
		The painting shows the influence of Giorgione and Giovanni Bellini	What shows the influence of Giorgione and Giovanni Bellini?	the painting
		The painting shows the influence of Giorgione and Giovanni Bellini	What does the painting show?	the influence of Giorgione and Giovanni Bellini
36101-pallasat.jpg	This tondo is in the second row on the ceiling of the reading room in Libreria Marciana. It represents the Mannerist style of Central Italy, with imposingly contrived movements and poses			
		This tondo is in the second row on the ceiling of the reading room in Libreria Marciana.	What is in the second row on the ceiling of the reading room in Libreria Marciana?	this tondo
		It represents the Mannerist style of Central Italy, with imposingly contrived movements and poses	What represents the Mannerist style?	this tondo
		It represents the Mannerist style of Central Italy, with imposingly contrived movements and poses	What poses?	this tondo
35723-village.jpg	This painting is one of the more than twenty that Ruisdael painted in the years after 1656 when he moved from Haarlem to Amsterdam. The distinctive aspect of these modest-size winter scenes  is the minor role played by the staffage. Skating and amusements on the ice rarely feature in his work. The figures are mostly passers-by, whose presence underscores the leaden mood on bleak, dark days and the vastness of the landscape			
		Skating and amusements on the ice rarely feature in his work.	Whose work do skating and amusements on the ice rarely feature in?	in Ruisdael's work
		The figures are mostly passers-by, whose presence underscores the leaden mood on bleak, dark days and the vastness of the landscape	What does passers-by's presence underscore?	the leaden mood on bleak, dark days and the vastness of the landscape
		This painting is one of the more than twenty that Ruisdael painted in the years after 1656 when he moved from Haarlem to Amsterdam.	What is one of the more than twenty that Ruisdael painted in the years after 1656 when he moved from Haarlem to Amsterdam?	this painting
		Skating and amusements on the ice rarely feature in his work.	What rarely feature in Ruisdael's work?	skating and amusements on the ice
		The figures are mostly passers-by, whose presence underscores the leaden mood on bleak, dark days and the vastness of the landscape	Who are the figures mostly?	passers-by
		Skating and amusements on the ice rarely feature in his work.	What do skating and amusements on the ice rarely feature in?	in Ruisdael's work
33408-31newtes.jpg	Catalogue number: Bredius 563.The Holy Family and other representations of the childhood of Christ occur frequently in Rembrandt's art during the 1640s. Domestic happiness and intimacy are their dominate mood.This representation in the Louvre which shows the Virgin nursing the Child is considerably less overpowering in size than the pictures made during the 1630s under Rubens's influence			
		Domestic happiness and intimacy are their dominate mood.	What are domestic happiness and intimacy dominate mood?	the Holy Family and other representations of the childhood of Christ
		This representation in the Louvre which shows the Virgin nursing the Child is considerably less overpowering in size than the pictures made during the 1630s under Rubens's influence	What is considerably less overpowering in size than the pictures made during the 1630s under Rubens's influence?	this representation in the Louvre which shows the Virgin nursing the Child
		The Holy Family and other representations of the childhood of Christ occur frequently in Rembrandt's art during the 1640s.	What occur frequently in Rembrandt's art during the 1640s?	the Holy Family and other representations of the childhood of Christ
		Domestic happiness and intimacy are their dominate mood.	What are the Holy Family and other representations of the childhood of Christ dominate mood?	domestic happiness and intimacy
		The Holy Family and other representations of the childhood of Christ occur frequently in Rembrandt's art during the 1640s.	What do the Holy Family and other representations of the childhood of Christ occur frequently in during the 1640s?	in Rembrandt's art
		The Holy Family and other representations of the childhood of Christ occur frequently in Rembrandt's art during the 1640s.	When do the Holy Family and other representations of the childhood of Christ occur frequently in Rembrandt's art?	during the 1640s
33527-40portra.jpg	Catalogue number: Bredius 171.Jan Harmensz. Krul (1602-1646) was a Dutch poet and dramatist.			
		Catalogue number: Bredius 171.	What does catalogue number: bredius?	171
		Jan Harmensz.	Who Harmensz?	Jan
		Krul was a Dutch poet and dramatist.	Who was a Dutch poet and dramatist?	Krul
		Krul was a Dutch poet and dramatist.	Who was Krul?	a Dutch poet and dramatist
		Catalogue number: Bredius 171.	What: Bredius 171?	catalogue number
24589-praying.jpg	This painting is a variant of a lost original by Massys' father, Quentin, but reinterpreted into an entirely new composition. While the present panel features a sole figure with eyes closed and fingers locked as he rests deep in quiet prayer, Quentin's original invention would have included an additional figure to the right			
		This painting is a variant of a lost original by Massys ' father, Quentin, but reinterpreted into an entirely new composition.	Who is Quentin?	the lost original by Massys ' father
		While the present panel features a sole figure with eyes closed and fingers locked as he rests deep in quiet prayer, Quentin's original invention would have included an additional figure to the right	What does Quentin rest deep in?	in quiet prayer
		While the present panel features a sole figure with eyes closed and fingers locked as he rests deep in quiet prayer, Quentin's original invention would have included an additional figure to the right	What does the present panel feature?	a sole figure with eyes closed and fingers locked as Quentin rests deep in quiet prayer
		This painting is a variant of a lost original by Massys ' father, Quentin, but reinterpreted into an entirely new composition.	Who is the lost original by Massys ' father?	Quentin
		This painting is a variant of a lost original by Massys ' father, Quentin, but reinterpreted into an entirely new composition.	What is a variant of a lost original by Massys ' father?	this painting
		While the present panel features a sole figure with eyes closed and fingers locked as he rests deep in quiet prayer, Quentin's original invention would have included an additional figure to the right	Who rests deep in quiet prayer?	he
21830-portdalb.jpg	Karl Theodor Anton Maria von Dalberg (1744-1817) was Archbishop-Elector of Mainz, Arch-Chancellor of the Holy Roman Empire, Prince of Regensburg, primate of the Confederation of the Rhine and Grand-Duke of Frankfurt			
		Karl Theodor Anton Maria von Dalberg was Archbishop-Elector of Mainz, Arch-Chancellor of the Holy Roman Empire, Prince of Regensburg, primate of the Confederation of the Rhine and Grand-Duke of Frankfurt	What was Prince of Regensburg?	Arch-Chancellor of the Holy Roman Empire
		Karl Theodor Anton Maria von Dalberg was Archbishop-Elector of Mainz, Arch-Chancellor of the Holy Roman Empire, Prince of Regensburg, primate of the Confederation of the Rhine and Grand-Duke of Frankfurt	What was Arch-Chancellor of the Holy Roman Empire primate of of Frankfurt?	of the Confederation of the Rhine and Grand-Duke
		Karl Theodor Anton Maria von Dalberg was Archbishop-Elector of Mainz, Arch-Chancellor of the Holy Roman Empire, Prince of Regensburg, primate of the Confederation of the Rhine and Grand-Duke of Frankfurt	Who was Karl Theodor Anton Maria von Dalberg Archbishop-Elector of?	of Mainz
		Karl Theodor Anton Maria von Dalberg was Archbishop-Elector of Mainz, Arch-Chancellor of the Holy Roman Empire, Prince of Regensburg, primate of the Confederation of the Rhine and Grand-Duke of Frankfurt	What was Mainz Arch-Chancellor of?	of the Holy Roman Empire
		Karl Theodor Anton Maria von Dalberg was Archbishop-Elector of Mainz, Arch-Chancellor of the Holy Roman Empire, Prince of Regensburg, primate of the Confederation of the Rhine and Grand-Duke of Frankfurt	What was Arch-Chancellor of the Holy Roman Empire primate of the Confederation of the Rhine and Grand-Duke of?	of Frankfurt
		Karl Theodor Anton Maria von Dalberg was Archbishop-Elector of Mainz, Arch-Chancellor of the Holy Roman Empire, Prince of Regensburg, primate of the Confederation of the Rhine and Grand-Duke of Frankfurt	What was Mainz?	Arch-Chancellor of the Holy Roman Empire
39480-6philoso.jpg	Many years after the competition for the tondi on the ceiling of the Libreria Marciana (in which Tintoretto did not take part), the painter was asked to complete the decoration of the reading room. Five of the figures in niches are by Tintoretto who for once refrained from crowded narrative scenes and concentrated on reproducing effects of light on the strained pose of a single figure			
		Many years after the competition for the tondi on the ceiling of the Libreria Marciana (in which Tintoretto did not take part), the painter was asked to complete the decoration of the reading room.	Who was asked to complete the decoration of the reading room many years after the competition for the tondi on the ceiling of the Libreria Marciana?	the painter
		Five of the figures in niches are by Tintoretto who for once refrained from crowded narrative scenes and concentrated on reproducing effects of light on the strained pose of a single figure	Who are five of the figures in niches by?	by Tintoretto who for once refrained from crowded narrative scenes and concentrated on reproducing effects of light on the strained pose of a single figure
		Many years after the competition for the tondi on the ceiling of the Libreria Marciana (in which Tintoretto did not take part), the painter was asked to complete the decoration of the reading room.	When was the painter asked to complete the decoration of the reading room?	many years after the competition for the tondi on the ceiling of the Libreria Marciana
		Five of the figures in niches are by Tintoretto who for once refrained from crowded narrative scenes and concentrated on reproducing effects of light on the strained pose of a single figure	What are by Tintoretto who for once refrained from crowded narrative scenes and concentrated on reproducing effects of light on the strained pose of a single figure?	five of the figures in niches
42580-13view.jpg	"Signature: Signed with monogram, below left on the boat.Provenance: This, the most famous painting by Vermeer, was part of the Amsterdam sale of 1696, no. 31: ""The town of Delft in perspective, to be seen from the south, by J. van der Meer of Delft; fl 200."" Sale S. J. Sinistra et al., Amsterdam; 1822, no. 112. For F 2,900 to de Vries. Purchased by the state of the Netherlands.Topographic views of cities had become a tradition by the time Vermeer painted his famous canvas. Hendrik Vroom was the author of two such works depicting Delft, but they are more archaic because they followed the traditional panoramic approach that we remember from the two cityscapes by Hercules Seghers at the Berlin museum. The latter artist was one of the first to make use of the inverted Galilean telescope to transcribe the preliminary prints and their proportions (more than twice as high as wide) into the more conventional format of his paintings.Vermeer executed his View of Delft on the spot, but the optical instrument pointed toward the city and providing the artist with the aspect translated onto canvas, which we admire for its conciseness and special structure, was not the camera obscura but the inverted telescope. It is only the latter that condenses the panoramic view of a given sector, diminishes the figures of the foreground to a smaller than normal magnification, emphasizes the foreground as we see it in the picture, and by the same token makes the remainder of the composition recede into space. The image thus obtained provides us with optical effects that, without being unique in Dutch seventeenth-century painting, as often claimed, convey a cityscape that is united in the composition and enveloped atmospherically into glowing light.We admire the town, but it is not a profile view of a township, but a painting, an idealized representation of Delft, with its main characteristics simplified and then cast into the framework of a harbour mirroring selected reflections in the water, and a rich, full sky with magnificent cloud formations looming over it. This is chronologically the last painting by Vermeer that was executed in rich, full pigmentation, with colour accents put in with a fully loaded brush. The artist outdid himself in a rendition of his hometown, which stands as a truly great interpretation of nature"			
		``Signature: Signed with monogram, below left on the boat.	What below left on the boat?	Signature: Signed with monogram,
		Hendrik Vroom was the author of two such works depicting Delft, but they are more archaic because they followed the traditional panoramic approach that we remember from the two cityscapes by Hercules Seghers at the Berlin museum.	How many such works depicting Delft are more archaic because they followed the traditional panoramic approach that we remember from the two cityscapes by Hercules Seghers at the Berlin museum?	two such works depicting Delft
		The artist outdid himself in a rendition of his hometown, which stands as a truly great interpretation of nature''	What does the artist's hometown stand as?	as a truly great interpretation of nature
		Topographic views of cities had become a tradition by the time Vermeer painted his famous canvas.	What had topographic views of cities become by the time Vermeer painted his famous canvas?	a tradition
		The artist outdid himself in a rendition of his hometown, which stands as a truly great interpretation of nature''	What stands as a truly great interpretation of nature?	the artist's hometown
		The image thus obtained provides us with optical effects that, without being unique in Dutch seventeenth-century painting, as often claimed, convey a cityscape that is united in the composition and enveloped atmospherically into glowing light.	What provides two such works depicting Delft with optical effects that as often claimed, convey a cityscape that is united in the composition and enveloped atmospherically into glowing light?	the image thus obtained
00321-riverla1.jpg	Allegrain was a follower of the two great classical landscape painters of 17th-century France: Claude Lorrain and Nicolas Poussin. During his early years he was influenced by Claude and like him, he evoked still ambiences and atmospherics bathed in a deep play of light and shade. But the strongest influence on Allegrain came from Poussin			
		During his early years he was influenced by Claude and like him, he evoked still ambiences and atmospherics bathed in a deep play of light and shade.	Who evoked still ambiences and atmospherics bathed in a deep play of light and shade like him?	Allegrain
		Allegrain was a follower of the two great classical landscape painters of 17th-century France: Claude Lorrain and Nicolas Poussin.	Who was a follower of the two great classical landscape painters of 17th-century France: Claude Lorrain and Nicolas Poussin?	Allegrain
