img	comment	related text	question	answer
		This panel together with another depicting Pierre II, Duc de Bourbon, Presented by St Peter, comprised the wings of a triptych, which closed over the central panel.	Who was Pierre II?	Duc de Bourbon
		The excellent portraits stand out against the delicate landscape of the Bourbonnais countryside	What do the excellent portraits stand out against?	against the delicate landscape of the Bourbonnais countryside
		This panel together with another depicting Pierre II, Duc de Bourbon, Presented by St Peter, comprised the wings of a triptych, which closed over the central panel.	What closed over the central panel?	the triptych
		This panel together with another depicting Pierre II, Duc de Bourbon, Presented by St Peter, comprised the wings of a triptych, which closed over the central panel.	What did the triptych close over?	over the central panel
		The portrait of the duchesse's dughter, Suzanne de Bourbon was excised from this panel.	Who was the duchesse's dughter?	Suzanne
		This panel together with another depicting Pierre II, Duc de Bourbon, Presented by St Peter, comprised the wings of a triptych, which closed over the central panel.	Who was Duc de Bourbon?	Pierre II
37829-christ_s.jpg	The painting depicts Christ surrounded by the instruments of his torture. A putto hovering above bears the sudarium of St. Veronica. Spranger is renowned for his ability to fuse his native Netherlandish tradition with the Italian Mannerist influences of his extensive European travels			
		The painting depicts Christ surrounded by the instruments of his torture.	What depicts Christ surrounded by the instruments of his torture?	the painting
		The painting depicts Christ surrounded by the instruments of his torture.	Who does the painting depict surrounded by the instruments of his torture?	Christ
		A putto hovering above bears the sudarium of St. Veronica.	Who bears the sudarium of St. Veronica?	a putto hovering above
		Spranger is renowned for his ability to fuse his native Netherlandish tradition with the Italian Mannerist influences of his extensive European travels	What is Spranger renowned for his ability to fuse his native Netherlandish tradition with?	with the Italian Mannerist influences of his extensive European travels
		A putto hovering above bears the sudarium of St. Veronica.	What does a putto hovering above bear the sudarium of?	of St. Veronica
		Spranger is renowned for his ability to fuse his native Netherlandish tradition with the Italian Mannerist influences of his extensive European travels	What is Spranger renowned for with the Italian Mannerist influences of his extensive European travels?	for his ability to fuse his native Netherlandish tradition
08412-vision.jpg	The painting represents the mystical apparition of the Virgin Mary to St Felix of Cantalice, a humble Capuchin friar who died in Rome in 1587 and was beatified in 1625, and who had been venerated as a saint even before his death. The painting was commissioned by the nobleman Giuseppe Raspa, whose striking likeness at the age of eight-two is visible at lower right, next to the family crest. The patron's wrinkled face and long beard appear so truthful and alive that they project a shadow onto the parapet in the foreground that separates the divine space from the earthbound. The artist's realism is evident not only in the portrait of the donor but also in the face of the Virgin, based on that of Ceresa's wife, and of the sullen cherub on the right, for which their seven-year-old son was probably the model			
		The patron's wrinkled face and long beard appear so truthful and alive that they project a shadow onto the parapet in the foreground that separates the divine space from the earthbound.	What appear so truthful and alive that they project a shadow onto the parapet in the foreground that separates the divine space from the earthbound?	the patron's wrinkled face and long beard
		The painting was commissioned by the nobleman Giuseppe Raspa, whose striking likeness at the age of eight-two is visible at lower right, next to the family crest.	What is the nobleman Giuseppe Raspa's striking visible at lower right, next to the family crest?	likeness at the age of eight-two
		The painting was commissioned by the nobleman Giuseppe Raspa, whose striking likeness at the age of eight-two is visible at lower right, next to the family crest.	What is likeness at the age of eight-two visible at lower right, next to the family crest?	the nobleman Giuseppe Raspa's striking
		The painting was commissioned by the nobleman Giuseppe Raspa, whose striking likeness at the age of eight-two is visible at lower right, next to the family crest.	What is likeness at the age of eight-two the nobleman Giuseppe Raspa's striking visible at?	at lower right, next to the family crest
		The painting was commissioned by the nobleman Giuseppe Raspa, whose striking likeness at the age of eight-two is visible at lower right, next to the family crest.	What was commissioned by the nobleman Giuseppe Raspa?	the painting
		The painting was commissioned by the nobleman Giuseppe Raspa, whose striking likeness at the age of eight-two is visible at lower right, next to the family crest.	Who was the painting commissioned by?	by the nobleman Giuseppe Raspa
32063-cremona2.jpg	Located on the inner fa�ade of the cathedral, this is the most impressive of the murals of the Passion of Christ that were the contribution of Pordenone to the large-scale decorative cycle painted by various artists in Cremona cathedral. The ample space offered by the Romanesque building allowed Pordenone to give free rein to his violent, dramatic, and highly-charged theatrical vein. The composition has the air of a painterly whirlwind and was much appreciated by the public.It was a fundamental departure from the traditional way that Calvary had previously been shown. The muggy, storm-laden atmosphere conjures up amazing effects of light.The three crosses are arranged in an asymmetrical fashion and are viewed from an angle.The crowd mills around uncomfortably andthe dramatically foreshortened horses have an almost demonic look about them.The entire composition focuses around the tall mercenary at the centre. When he took over the job of painting the frescos in the cathedral of Cremona from Romanino, Pordenone revolutionized the local school			
		The crowd mills around uncomfortably andthe dramatically foreshortened horses have an almost demonic look about them.	What have an almost demonic look about them?	the crowd mills around uncomfortably andthe dramatically foreshortened horses
		The muggy, storm-laden atmosphere conjures up amazing effects of light.	What does the muggy conjure up amazing effects of?	of light
		The entire composition focuses around the tall mercenary at the center.	What does the entire composition focus around?	around the tall mercenary at the center
		The crowd mills around uncomfortably andthe dramatically foreshortened horses have an almost demonic look about them.	What do the crowd mills around uncomfortably andthe dramatically foreshortened horses have?	an almost demonic look about them
		When he took over the job of painting the frescos in the cathedral of Cremona from Romanino, Pordenone revolutionized the local school	What did Pordenone take over from Romanino?	the job of painting the frescos in the cathedral of Cremona
		When he took over the job of painting the frescos in the cathedral of Cremona from Romanino, Pordenone revolutionized the local school	Who did Pordenone take over the job of painting the frescos in the cathedral of Cremona from?	from Romanino
18695-1gods.jpg	Girolamo Godi, organizer of a Vicenzan literary salon and friend of Pietro Bembo and Alvise Cornaro, engaged Gualtiero around 1550 to decorate the villa. In addition to the loggia, the decoration of four rooms in the right wing of the villa can be ascribed to Gualtiero: the Hall of the Gods or the Putto, the Hall of the Triumphs, the Hall of the Caesars, and the Hall of the Sacrifices. Gualtiero's sudden death in 1552 prevented him from completing the work which was taken over by Battista Zelotti and Battista del Moro, who created the frescoes in the other rooms.Gualtiero worked with Lambert Sustris at the Villa dei Vescovi in Luvigliano in 1542-43, at the Villa Godi he revived compositional and decorative solutions that had already been tried out in that context. The Hall of the Gods was the first to be completed and the decoration shows striking similarities to the Luvigliano prototype. The ionic columns support architraves decorated with friezes inhabited by mythological deities. Remarkable is the presence of a child, who is seated in an illusory window that opens onto an idyllic landscape			
		Remarkable is the presence of a child, who is seated in an illusory window that opens onto an idyllic landscape	Who is Remarkable the presence of?	of a child
		Gualtiero's sudden death in 1552 prevented him from completing the work which was taken over by Battista Zelotti and Battista del Moro, who created the frescoes in the other rooms.	Who did Gualtiero's sudden death in 1552 prevent from completing the work which was taken over by Battista Zelotti and Battista del Moro?	Girolamo Godi
		Gualtiero worked with Lambert Sustris at the Villa dei Vescovi in Luvigliano in 1542-43, at the Villa Godi he revived compositional and decorative solutions that had already been tried out in that context.	What did Gualtiero revive Gualtiero worked with Lambert Sustris at the Villa dei Vescovi in Luvigliano in 1542-43?	compositional and decorative solutions that had already been tried out in that context
		Girolamo Godi, organizer of a Vicenzan literary salon and friend of Pietro Bembo and Alvise Cornaro, engaged Gualtiero around 1550 to decorate the villa.	What was Girolamo Godi organizer of?	of a Vicenzan literary salon and friend of Pietro Bembo and Alvise Cornaro
		Gualtiero's sudden death in 1552 prevented him from completing the work which was taken over by Battista Zelotti and Battista del Moro, who created the frescoes in the other rooms.	When prevented Girolamo Godi from completing the work which was taken over by Battista Zelotti and Battista del Moro?	Gualtiero's sudden death in 1552
		The Hall of the Gods was the first to be completed and the decoration shows striking similarities to the Luvigliano prototype.	What does the decoration show striking to the Luvigliano prototype?	similarities
44779-crucifix.jpg	This monumental picture, signed and dated at the foot of the cross, represents Christ on the Cross with the Virgin, Mary Magdalen and St John the Evangelist. It is a late masterpiece by Zurbar�n, painted in Seville towards the end of his career. The picture is an outstanding example of the artist's late style, the only known treatment of the crucifixion by the master to include the figures of the Virgin, Mary Magdalen and St John at the foot of the Cross.Some eleven other treatments of The Crucifixion by Zurbar�n are known today, ranging in date from his painting of 1627 in the Art Institute, Chicago, to the celebrated  Artist before Christ on the Cross, datable to around 1655-60, in the Prado, Madrid			
		This monumental picture, signed and dated at the foot of the cross, represents Christ on the Cross with the Virgin, Mary Magdalen and St John the Evangelist.	What is dated at the foot of the cross?	the monumental picture
		It is a late masterpiece by Zurbarn, painted in Seville towards the end of his career.	What is the late masterpiece painted in towards the end of Zurbarn's career?	in Seville
		It is a late masterpiece by Zurbarn, painted in Seville towards the end of his career.	Where is the late masterpiece painted towards the end of Zurbarn's career?	in Seville
		It is a late masterpiece by Zurbarn, painted in Seville towards the end of his career.	When is the late masterpiece painted in Seville?	towards the end of his career
		This monumental picture, signed and dated at the foot of the cross, represents Christ on the Cross with the Virgin, Mary Magdalen and St John the Evangelist.	What is the monumental picture dated at?	at the foot of the cross
		It is a late masterpiece by Zurbarn, painted in Seville towards the end of his career.	What is the late masterpiece painted in Seville towards?	towards the end of Zurbarn's career
44510-ancient.jpg	In Venice, as elsewhere in the eighteenth century, there was a vogue for paintings of ruins, much admired by travellers on the Grand Tour, who came to Italy to see landscapes filled with relics of the past			
40318-207turne.jpg	This dazzling and strange painting is the companion-piece of the Undine. The Angel is none other than the Angel of the Apocalypse from the biblical Book of Revelation. Perhaps the artist was thinking of himself as he conceived the apparition materializing from a blaze of his famous painted sunshine			
		Perhaps the artist was thinking of himself as he conceived the apparition materializing from a blaze of his famous painted sunshine	Who did the artist conceive?	the apparition materializing from a blaze of his famous painted sunshine
		This dazzling and strange painting is the companion-piece of the Undine.	What is the companion-piece of the Undine?	this dazzling and strange painting
		The Angel is none other than the Angel of the Apocalypse from the biblical Book of Revelation.	What is the Angel?	none other than the Angel of the Apocalypse from the biblical Book of Revelation
		The Angel is none other than the Angel of the Apocalypse from the biblical Book of Revelation.	Who is none other than the Angel of the Apocalypse from the biblical Book of Revelation?	the Angel
		The Angel is none other than the Angel of the Apocalypse from the biblical Book of Revelation.	What is the Angel none other than the Angel of?	of the Apocalypse from the biblical Book of Revelation
		Perhaps the artist was thinking of himself as he conceived the apparition materializing from a blaze of his famous painted sunshine	Who conceived the apparition materializing from a blaze of his famous painted sunshine?	the artist
36459-jerome.jpg	St Jerome is shown in the desert beating his chest in penitential prayer in front of a crucifix			
		St Jerome is shown in the desert beating his chest in penitential prayer in front of a crucifix	What is St Jerome shown in beating his chest in penitential prayer in front of a crucifix?	in the desert
		St Jerome is shown in the desert beating his chest in penitential prayer in front of a crucifix	Where is St Jerome shown beating his chest in penitential prayer in front of a crucifix?	in the desert
		St Jerome is shown in the desert beating his chest in penitential prayer in front of a crucifix	Who is shown in the desert beating his chest in penitential prayer in front of a crucifix?	St Jerome
29267-201muril.jpg	The companion-piece of the Holy Family (The Rest on the Flight to Egypt), also in the Budapest museum. The two playing children in the foreground are typical children representations of the artist, however, more sentimental than those in his genre paintings			
		The two playing children in the foreground are typical children representations of the artist, however, more sentimental than those in his genre paintings	Who are typical children representations of the artist?	the two playing children in the foreground
		The two playing children in the foreground are typical children representations of the artist, however, more sentimental than those in his genre paintings	How many playing children in the foreground are typical children representations of the artist?	the two playing children in the foreground
34644-summer.jpg	This canvas shows souvenirs of the Roman countryside and daily life with its inhabitants mingling with classical references- Probably it belonged to a set depicting the four seasons, designed for overdoors			
		This canvas shows souvenirs of the Roman countryside and daily life with its inhabitants mingling with classical references- Probably it belonged to a set depicting the four seasons, designed for overdoors	What shows souvenirs of the Roman countryside and daily life with its inhabitants mingling with classical references?	this canvas
21710-happyfam.jpg	The painting is also titled Return from Baptism			
		The painting is also titled Return from Baptism	What is also titled Return from Baptism?	the painting
		The painting is also titled Return from Baptism	What is the painting also titled from Baptism?	Return
		The painting is also titled Return from Baptism	What is the painting also titled Return from?	from Baptism
03375-resurrec.jpg	The composition of this small altarpiece, probably originating in a Venetian church, is derived from Giovanni Bellini's painting			
		The composition of this small altarpiece, probably originating in a Venetian church, is derived from Giovanni Bellini's painting	What does the composition probably originate in?	in a Venetian church
		The composition of this small altarpiece, probably originating in a Venetian church, is derived from Giovanni Bellini's painting	What is derived from Giovanni Bellini's painting?	the composition of this small altarpiece
		The composition of this small altarpiece, probably originating in a Venetian church, is derived from Giovanni Bellini's painting	What probably originates in a Venetian church?	the composition
07626-75stjohn.jpg	The attribution of this painting to Caravaggio is debated. The figural type and pictorial execution find few parallels in Caravaggio's oeuvre. On stylistic ground, the attribution to Bartolomeo Cavarozzi is also suggested in the literature			
		On stylistic ground, the attribution to Bartolomeo Cavarozzi is also suggested in the literature	What is the attribution to Bartolomeo Cavarozzi also suggested in the literature on?	on stylistic ground
		On stylistic ground, the attribution to Bartolomeo Cavarozzi is also suggested in the literature	What is the attribution to Bartolomeo Cavarozzi also suggested in on stylistic ground?	in the literature
		The figural type and pictorial execution find few parallels in Caravaggio's oeuvre.	What do the figural type and pictorial execution find?	few parallels in Caravaggio's oeuvre
		On stylistic ground, the attribution to Bartolomeo Cavarozzi is also suggested in the literature	What is also suggested in the literature on stylistic ground?	the attribution to Bartolomeo Cavarozzi
		The attribution of this painting to Caravaggio is debated.	What is debated?	the attribution of this painting to Caravaggio
		The figural type and pictorial execution find few parallels in Caravaggio's oeuvre.	What find few parallels in Caravaggio's oeuvre?	the figural type and pictorial execution
19111-17heythu.jpg	This portrait, which was formerly dated about 1635 but upon the basis of style and costume should be dated about a decade earlier, is Hals's only known life-size, full-length. This type of portrait was not popular during the first half of the seventeenth century in Holland. It was one that was still primarily used for state portraits and the nobility; only the most powerful, the wealthiest or the most pretentious commissioned them. Moreover, few Dutch homes were large enough for them. But van Heythuyzen's residence was. Heythuyzen was a very rich merchant who made his great fortune in the city's textile industry, the principal source of Haarlem's prosperity after beer brewing.Even if nothing were known about van Heythuyzen's life there is no disputing it: Hals's portrait of him standing big as life captures the confidence and vitality of the burghers who made Holland the most powerful and richest nation in Europe during the first half of the seventeenth century. It is one of those rare pictures that seems to sum up an entire epoch. A sense of energy is conveyed by the tautness the artist gave to his model's bolt-upright figure. His extended leg does not dangle, but carries its full share of his weight. One arm just straight out, stiff as the sword he holds; the other makes a sharp angle from shoulder to elbow to hip, and even his knuckles take part in the taut, angular movement.As in most of Hals's portraits of the 1620s, the light falls with equal intensity on van Heythuyzen's alert head and on his hands. Shiny highlights and sharp shadows heighten the subject's palpable presence and the blended brushstrokes that model flesh are set off by adjacent areas where there are distinct, detached touches of brush. No portraitist before Hals dared use such a variety of brushstrokes in a formal portrait. The Van Dyckian props, a rarity in Hals's oeuvre, are beautifully worked into the design. The vertical accent of the pilaster on the right reinforces the figure's erect carriage, and the burgundy drapery is incorporated into the pattern formed by van Heythuyzen's elephantine pair of bouffant knee-breeches and cloak cut like a cape.The prominent roses in this portrait of a man who remained a bachelor could allude, as they do so often in paintings of the period, to the pleasures and pain of love, references in van Mander's 'Schilderboek' suggest that they and the lovers in the garden in its background were probably intended as reminders of life's transience			
		Shiny highlights and sharp shadows heighten the subject's palpable presence and the blended brushstrokes that model flesh are set off by adjacent areas where there are distinct, detached touches of brush.	What heighten the subject's palpable presence and the blended brushstrokes that model flesh are set off by adjacent areas where there are distinct?	sharp shadows
		It was one that was still primarily used for state portraits and the nobility; only the most powerful, the wealthiest or the most pretentious commissioned them.	What did only the most powerful, the wealthiest or the most pretentious commission?	this type of portrait
		One arm just straight out, stiff as the sword he holds; the other makes a sharp angle from shoulder to elbow to hip, and even his knuckles take part in the taut, angular movement.	What makes a sharp angle from shoulder to elbow to hip?	the other
		One arm just straight out, stiff as the sword he holds; the other makes a sharp angle from shoulder to elbow to hip, and even his knuckles take part in the taut, angular movement.	Whose knuckles take part in the taut, angular movement?	Van Heythuyzen's knuckles
		It was one that was still primarily used for state portraits and the nobility; only the most powerful, the wealthiest or the most pretentious commissioned them.	What was one that was still primarily used for state portraits and the nobility?	this type of portrait
		It was one that was still primarily used for state portraits and the nobility; only the most powerful, the wealthiest or the most pretentious commissioned them.	Who did only the most powerful, the wealthiest or the most pretentious commission?	them
30641-stillife.jpg	When he published this painting at the end of the 1920s,  Roberto Longhi described it as an 'Unfinished meal - the carafe half-emptied, the melon and the water melon cut, the pear intact and the apple cut, and the flies jumping on their own shadows'. Longhi was at this time just beginning his research into Caravaggio and, in his view, the painting, which is impressive but really only of medium size, was by Caravaggio. Who else could have painted a masterpiece of such intensity and of such compositional excellence?Caravaggio's paternity in this case, however, was quite short-lived. By the 1950s the work had been attributed to an anonymous artist close to Carlo Saraceni named 'Pensionante del Saraceni'. Agreement on this attribution was almost unanimous, but it has not yet to a precise identification of the artist. His probable French nationality and his first-hand knowledge of Caravaggio appear to be the only secure information we have about him. The group of works attributed to him is tiny and the Washington painting is his only true still-life.In this still-life the table is covered with a silken cloth on which are placed a pear, a monumental slice of water melon, a melon, a plate of fruit and a glass carafe half full of white wine. Two flies buzz at a distance, but they could easily jump onto these recently abandoned leftovers. The dark background is one of the walls of a room, not just a backdrop as it is in the more or less contemporaneous painting in Rome attributed to the Master of the Hartford Still-life. In Pensionante's picture the few pieces of fruit and the splendid carafe reflecting the light possess an extraordinary presence. The soft, almost velvety light is unlike that in Caravaggio's youthful works. It dissolves the forms and multiplies the reflections in the shadows			
		Two flies buzz at a distance, but they could easily jump onto these recently abandoned leftovers.	What does two fly at a distance?	buzz
		The soft, almost velvety light is unlike that in Caravaggio's youthful works.	What is the soft, almost velvety light unlike that in?	in Caravaggio's youthful works
		Longhi was at this time just beginning his research into Caravaggio and, in his view, the painting, which is impressive but really only of medium size, was by Caravaggio.	Whose view was the painting by Caravaggio in?	in Longhi's view
		In Pensionante's picture the few pieces of fruit and the splendid carafe reflecting the light possess an extraordinary presence.	What do the few pieces of fruit and the splendid carafe reflecting the light possess in Pensionante's picture?	an extraordinary presence
		The dark background is one of the walls of a room, not just a backdrop as it is in the more or less contemporaneous painting in Rome attributed to the Master of the Hartford Still-life.	What is the dark background one of?	of the walls of a room, not just a backdrop as it is in the more or less contemporaneous painting in Rome attributed to the Master of the Hartford Still-life
		Longhi was at this time just beginning his research into Caravaggio and, in his view, the painting, which is impressive but really only of medium size, was by Caravaggio.	What was the painting by Caravaggio in?	in Longhi's view
21656-apotheos.jpg	In this allegoric painting Providence put the crown on the head of King riding a horse in Roman costume. Angels coming from the cloak of Providence fight the enemies of France, the lion (Netherlands) and the eagle (Germany)			
		In this allegoric painting Providence put the crown on the head of King riding a horse in Roman costume.	What did Providence put the crown on the head of King riding a horse in Roman costume in?	in this allegoric painting
38901-stair5.jpg	The walls of the staircase ramps contain two polychrome scenes, Vigilance Triumphing over Sleep and Innocence Casting Out Deception, alluding to the Loschi family virtues			
		The walls of the staircase ramps contain two polychrome scenes, Vigilance Triumphing over Sleep and Innocence Casting Out Deception, alluding to the Loschi family virtues	What contain two polychrome scenes over Sleep and Innocence Casting Out Deception?	the walls of the staircase ramps
		The walls of the staircase ramps contain two polychrome scenes, Vigilance Triumphing over Sleep and Innocence Casting Out Deception, alluding to the Loschi family virtues	Who are two polychrome scenes?	Vigilance Triumphing
		The walls of the staircase ramps contain two polychrome scenes, Vigilance Triumphing over Sleep and Innocence Casting Out Deception, alluding to the Loschi family virtues	How many polychrome scenes over Sleep and Innocence Casting Out Deception do the walls of the staircase ramps contain?	two polychrome scenes over Sleep and Innocence Casting Out Deception
		The walls of the staircase ramps contain two polychrome scenes, Vigilance Triumphing over Sleep and Innocence Casting Out Deception, alluding to the Loschi family virtues	What allude to the Loschi family virtues?	two polychrome scenes
		The walls of the staircase ramps contain two polychrome scenes, Vigilance Triumphing over Sleep and Innocence Casting Out Deception, alluding to the Loschi family virtues	What are Vigilance Triumphing?	two polychrome scenes
		The walls of the staircase ramps contain two polychrome scenes, Vigilance Triumphing over Sleep and Innocence Casting Out Deception, alluding to the Loschi family virtues	How many polychrome scenes allude to the Loschi family virtues?	two polychrome scenes
11282-304delac.jpg	A frieze running round the upper wall above the windows and doors contrasts the evils of war with the virtues of justice, industry and agriculture			
		A frieze running round the upper wall above the windows and doors contrasts the evils of war with the virtues of justice, industry and agriculture	What does a frieze running round the upper wall above the windows and doors contrast?	the evils of war with the virtues of justice, industry and agriculture
		A frieze running round the upper wall above the windows and doors contrasts the evils of war with the virtues of justice, industry and agriculture	What contrasts the evils of war with the virtues of justice, industry and agriculture?	a frieze running round the upper wall above the windows and doors
		A frieze running round the upper wall above the windows and doors contrasts the evils of war with the virtues of justice, industry and agriculture	What does a frieze running round the upper wall above the windows and doors contrast the evils of?	of war with the virtues of justice, industry and agriculture
17066-paris16.jpg	Catalogue numbers: F 301, JH 1327			
15164-10quarat.jpg	This panel is part of the predella of the Quaratesi polyptych			
		This panel is part of the predella of the Quaratesi polyptych	What is part of the predella of the Quaratesi polyptych?	this panel
44324-standrew.jpg	This painting belongs to a series of the Apostle paintings which includes a St Matthew and also a St. Bartholomew (in private collections). At the lower edge of each painting appears a trompe l'oeil cartouche inscribed with the article of the Creed usually associated with that Apostle, as well as a Roman numeral indicating the Apostle's usual place in the sequence			
		This painting belongs to a series of the Apostle paintings which includes a St Matthew and also a St. Bartholomew (in private collections).	What belongs to a series of the Apostle paintings which includes a St Matthew and also a St. Bartholomew?	this painting
36430-la_birds.jpg	Savery's painting, outmoded both in type and composition, adheres to the style of late Mannerism. Landscape as an imaginary combination of heterogeneous, natural and invented components, had by now been replaced by details of familiar surroundings, and animal images that seem to be taken straight from the pages of a zoological almanac had given way to portraits of domestic pets.Savery's painting calls for a close reading and an appreciative eye. His art lies in his scholarship and well-founded knowledge, reflecting the interest of the age in the natural sciences and exotic phenomena. The new Dutch painting, on the other hand, calls for a more sensually perceptive and contemplative approach. In its narrative, the landscape with birds is comparable to those Flemish floral still lifes which, for a period, presented botanic diversity in great detail. Savery's compositional form has its origins in the paradise portrayals of the 16th century, in which Adam and Eve are shown in harmony with the animal world around them. Picturesque ruins in the manner of Maerten van Heemskerck are also common features, soon to be adopted by the Italianate landscape painters. Savery's prolific drawings are spontaneous and precise, individual studies which he then transferred to his paintings.			
		Savery's painting, outmoded both in type and composition, adheres to the style of late Mannerism.	What adheres to the style of late Mannerism?	Savery's painting
		Savery's painting, outmoded both in type and composition, adheres to the style of late Mannerism.	Whose painting adheres to the style of late Mannerism?	Savery's painting
		The new Dutch painting, on the other hand, calls for a more sensually perceptive and contemplative approach.	What calls for a more sensually perceptive and contemplative approach?	the new Dutch painting
		Savery's compositional form has its origins in the paradise portrayals of the 16th century, in which Adam and Eve are shown in harmony with the animal world around them.	Whose compositional form has its origins in the paradise portrayals of the 16th century?	Savery's compositional form
		Savery's compositional form has its origins in the paradise portrayals of the 16th century, in which Adam and Eve are shown in harmony with the animal world around them.	What does Savery's compositional form have?	its origins in the paradise portrayals of the 16th century
		Picturesque ruins in the manner of Maerten van Heemskerck are also common features, soon to be adopted by the Italianate landscape painters.	What are picturesque ruins in the manner of Maerten van Heemskerck also?	common features
09361-dedham1.jpg	"Constable was the son of a prosperous mill-owner in Suffolk, a county whose scenery became central to his work. Though he took painting lessons in Suffolk, he was largely self-taught. In 1795, he went to London and he entered the Royal Academy schools in 1799. As a student he copied Old Master landscapes, especially those of Jacob van Ruisdael.Though deeply impressed by the work of Claude Lorrain and the watercolours of Thomas Girtin, Constable believed the actual study of nature was more important than any artistic model. He refused to ""learn the truth second-hand."" To a greater degree than any other artist before him, Constable based his paintings on precisely drawn sketches made directly from nature. His early work also included portraits and some religious pictures, but from 1820 onwards he devoted himself almost exclusively to landscape painting. His subjects were found in the parts of England that he knew best, mainly Suffolk and Essex, and also Brighton"			
		To a greater degree than any other artist before him, Constable based his paintings on precisely drawn sketches made directly from nature.	What did Constable base on precisely drawn sketches made directly from nature to a greater degree than any other artist before him?	his paintings
		In 1795, he went to London and he entered the Royal Academy schools in 1799.	Who went to London?	Constable
		In 1795, he went to London and he entered the Royal Academy schools in 1799.	What did Constable enter in 1799?	the Royal Academy schools
		Though he took painting lessons in Suffolk, he was largely self-taught.	Who took painting lessons in Suffolk?	Constable
		In 1795, he went to London and he entered the Royal Academy schools in 1799.	Who entered the Royal Academy schools in 1799?	Constable
		His early work also included portraits and some religious pictures, but from 1820 onwards he devoted himself almost exclusively to landscape painting.	What did Constable's early work also include?	portraits and some religious pictures
09851-courb113.jpg	A scene of leisure and relaxation on the banks of the Seine, the picture shows two young Second Empire ladies, weary, inactive, provocative &#151; and liable to all kinds of sexual interpretation. Courbet paid particular attention to the details of their clothes			
		Courbet paid particular attention to the details of their clothes	What did Courbet pay to the details of two young Second Empire ladies's clothes?	particular attention
		A scene of leisure and relaxation on the banks of the Seine, the picture shows two young Second Empire ladies, weary, inactive, provocative &#151; and liable to all kinds of sexual interpretation.	What does the picture show to?	two young Second Empire ladies provocative &#151; and liable to all kinds of sexual interpretation
		A scene of leisure and relaxation on the banks of the Seine, the picture shows two young Second Empire ladies, weary, inactive, provocative &#151; and liable to all kinds of sexual interpretation.	How many young Second Empire ladies does the picture show provocative &#151; and liable to all kinds of sexual interpretation?	two young Second Empire ladies
		A scene of leisure and relaxation on the banks of the Seine, the picture shows two young Second Empire ladies, weary, inactive, provocative &#151; and liable to all kinds of sexual interpretation.	What shows two young Second Empire ladies provocative &#151; and liable to all kinds of sexual interpretation?	the picture
		Courbet paid particular attention to the details of their clothes	What did Courbet pay particular attention to?	to the details of two young Second Empire ladies's clothes
		A scene of leisure and relaxation on the banks of the Seine, the picture shows two young Second Empire ladies, weary, inactive, provocative &#151; and liable to all kinds of sexual interpretation.	Who does the picture show provocative &#151; and liable to all kinds of sexual interpretation?	two young Second Empire ladies
28580-lazare2.jpg	At the beginning of 1877, Monet moved near to the Gare Saint-Lazare, of which he was subsequently to paint twelve different views. This was the first experiment that the artist had made with the technique of serial repetition of a motif, a way of working that was to become typical of him from the late 1880s onward.The newly constructed railway stations seemed to be an embodiment of the idea of modern, mobile, progressive living, a theme which the Impressionists had adopted in their works. Monet captured the fa�ade and the surroundings of the station, as well as the concourse with trains arriving at the platforms. However, he only made preliminary drawings from life. The oil paintings themselves were executed in the studio.By contrast with the usual interior views of the Gare Saint-Lazare, the present painting shows the gigantic iron and glass construction of the roof, with its apex placed symmetrically at the top of the picture on the vertical axis			
		This was the first experiment that the artist had made with the technique of serial repetition of a motif, a way of working that was to become typical of him from the late 1880s onward.	What was the motif?	a way of working that was to become typical of the artist from the late 1880s onward
		The oil paintings themselves were executed in the studio.	What were preliminary drawings executed in?	in the studio
		At the beginning of 1877, Monet moved near to the Gare Saint-Lazare, of which he was subsequently to paint twelve different views.	What did Monet move near to?	to the Gare Saint-Lazare
		This was the first experiment that the artist had made with the technique of serial repetition of a motif, a way of working that was to become typical of him from the late 1880s onward.	What was the first experiment that the artist had made with the technique of serial repetition of a motif?	this
		Monet captured the faade and the surroundings of the station, as well as the concourse with trains arriving at the platforms.	Who did Monet capture?	the faade and the surroundings of the station
		This was the first experiment that the artist had made with the technique of serial repetition of a motif, a way of working that was to become typical of him from the late 1880s onward.	Who was the motif a way of working of?	that was to become typical of the artist from the late 1880s onward
